t,d
1,0.192336
2,0.196734
3,0.20465
4,0.191163
5,0.204944
6,0.195855
7,0.192336
8,0.187352
9,0.197027
10,0.188231
11,0.197027
12,0.197027
13,0.203771
14,0.191457
15,0.1982
16,0.196148
17,0.195561
18,0.187645
19,0.196441
20,0.187938
21,0.194682
22,0.197027
23,0.204064
24,0.192043
25,0.203184
26,0.195855
27,0.195268
28,0.187938
29,0.197614
30,0.188525
31,0.195561
32,0.197614
33,0.202598
34,0.191457
35,0.201132
36,0.196148
37,0.193216
38,0.187352
39,0.197907
40,0.189111
41,0.194389
42,0.196734
43,0.201718
44,0.192629
45,0.199373
46,0.195268
47,0.193802
48,0.187645
49,0.197321
50,0.188818
51,0.196441
52,0.1982
53,0.208462
54,0.19175
55,0.199959
56,0.195561
57,0.197027
58,0.186766
59,0.200839
60,0.187645
61,0.194389
62,0.197614
63,0.201425
64,0.189111
65,0.198493
66,0.194095
67,0.194389
68,0.187059
69,0.196148
70,0.187059
71,0.194095
72,0.198787
73,0.200253
74,0.190577
75,0.197907
76,0.193216
77,0.194682
78,0.186766
79,0.200839
80,0.187645
81,0.197027
82,0.199959
83,0.200546
84,0.192043
85,0.201425
86,0.192923
87,0.193216
88,0.187059
89,0.197907
90,0.187059
91,0.195561
92,0.199666
93,0.20465
94,0.190284
95,0.199373
96,0.192923
97,0.196148
98,0.186766
99,0.195855
100,0.188525
101,0.194975
102,0.19908
103,0.1982
104,0.191457
105,0.200839
106,0.193802
107,0.195561
108,0.186179
109,0.193802
110,0.188525
111,0.195561
112,0.199666
113,0.206116
114,0.191163
115,0.202891
116,0.193509
117,0.194682
118,0.185886
119,0.194682
120,0.187645
121,0.197321
122,0.198493
123,0.202305
124,0.19087
125,0.202012
126,0.193802
127,0.187352
128,0.186766
129,0.199666
130,0.188525
131,0.197321
132,0.200253
133,0.203771
134,0.190577
135,0.199373
136,0.192923
137,0.188818
138,0.187645
139,0.197027
140,0.187059
141,0.193509
142,0.200253
143,0.204944
144,0.192629
145,0.197027
146,0.193216
147,0.189991
148,0.186472
149,0.194975
150,0.186766
151,0.194389
152,0.200546
153,0.203771
154,0.19175
155,0.199373
156,0.193509
157,0.19175
158,0.187645
159,0.194682
160,0.186472
161,0.193509
162,0.199373
163,0.204357
164,0.193216
165,0.202012
166,0.194682
167,0.194095
168,0.188231
169,0.197907
170,0.186179
171,0.195268
172,0.199373
173,0.198493
174,0.193216
175,0.199373
176,0.194095
177,0.192629
178,0.187938
179,0.194389
180,0.187352
181,0.194095
182,0.19908
183,0.202598
184,0.193509
185,0.204064
186,0.192043
187,0.193509
188,0.188231
189,0.196734
190,0.186472
191,0.197321
192,0.199959
193,0.203478
194,0.19175
195,0.200839
196,0.19175
197,0.189404
198,0.188525
199,0.195561
200,0.184713
201,0.197027
202,0.199666
203,0.199373
204,0.193802
205,0.20465
206,0.192336
207,0.194975
208,0.189111
209,0.194682
210,0.187059
211,0.198493
212,0.200546
213,0.201132
214,0.194389
215,0.202598
216,0.193509
217,0.192336
218,0.189111
219,0.196148
220,0.186179
221,0.198787
222,0.199959
223,0.200839
224,0.194095
225,0.20553
226,0.192923
227,0.195268
228,0.188231
229,0.192923
230,0.186179
231,0.195268
232,0.201132
233,0.202891
234,0.194095
235,0.201425
236,0.192336
237,0.193216
238,0.188818
239,0.196734
240,0.187352
241,0.199666
242,0.199666
243,0.199959
244,0.192336
245,0.200546
246,0.191163
247,0.191163
248,0.188231
249,0.194095
250,0.187352
251,0.1982
252,0.199666
253,0.201425
254,0.192629
255,0.201425
256,0.191457
257,0.190577
258,0.188525
259,0.197907
260,0.187645
261,0.197321
262,0.200546
263,0.200839
264,0.192923
265,0.202305
266,0.192923
267,0.189111
268,0.189697
269,0.195855
270,0.187059
271,0.197027
272,0.19908
273,0.199666
274,0.193216
275,0.197027
276,0.192336
277,0.197614
278,0.189404
279,0.194095
280,0.187938
281,0.200546
282,0.198787
283,0.197907
284,0.193802
285,0.197614
286,0.19175
287,0.191457
288,0.189697
289,0.196734
290,0.185006
291,0.196734
292,0.197907
293,0.202012
294,0.192923
295,0.197027
296,0.190577
297,0.193802
298,0.189991
299,0.194975
300,0.187645
301,0.199959
302,0.197907
303,0.197027
304,0.192043
305,0.204944
306,0.190284
307,0.192336
308,0.190284
309,0.194975
310,0.185886
311,0.195561
312,0.197321
313,0.194095
314,0.19175
315,0.206116
316,0.191457
317,0.196148
318,0.190577
319,0.195268
320,0.1853
321,0.201132
322,0.196441
323,0.19908
324,0.19175
325,0.205823
326,0.190577
327,0.193216
328,0.19175
329,0.194682
330,0.18442
331,0.202012
332,0.197321
333,0.1982
334,0.193216
335,0.202305
336,0.19087
337,0.194389
338,0.191163
339,0.19175
340,0.1853
341,0.200546
342,0.195855
343,0.195268
344,0.192629
345,0.202012
346,0.19087
347,0.19175
348,0.192043
349,0.194095
350,0.185886
351,0.202012
352,0.197027
353,0.198787
354,0.192923
355,0.202305
356,0.191163
357,0.192043
358,0.192336
359,0.195855
360,0.185006
361,0.200839
362,0.197321
363,0.193509
364,0.192923
365,0.206116
366,0.19087
367,0.192629
368,0.193509
369,0.196441
370,0.186766
371,0.198787
372,0.196148
373,0.196734
374,0.193802
375,0.201132
376,0.191163
377,0.191457
378,0.19175
379,0.193802
380,0.187059
381,0.196734
382,0.197907
383,0.196734
384,0.192629
385,0.202012
386,0.189991
387,0.190284
388,0.190577
389,0.194095
390,0.186766
391,0.200839
392,0.198787
393,0.197614
394,0.193509
395,0.19908
396,0.189697
397,0.191457
398,0.190577
399,0.196441
400,0.189111
401,0.203478
402,0.198787
403,0.19908
404,0.194389
405,0.200253
406,0.187645
407,0.19175
408,0.19175
409,0.193509
410,0.189111
411,0.205823
412,0.197321
413,0.196148
414,0.194975
415,0.199959
416,0.188525
417,0.194975
418,0.192336
419,0.192923
420,0.189991
421,0.203771
422,0.197321
423,0.194095
424,0.194682
425,0.200839
426,0.189404
427,0.193509
428,0.193216
429,0.191457
430,0.189991
431,0.204357
432,0.196734
433,0.194389
434,0.193216
435,0.197321
436,0.187938
437,0.194389
438,0.192923
439,0.193216
440,0.189991
441,0.207582
442,0.197321
443,0.1982
444,0.193802
445,0.201132
446,0.189111
447,0.187938
448,0.191163
449,0.193509
450,0.190577
451,0.206703
452,0.197614
453,0.200253
454,0.193216
455,0.195268
456,0.187645
457,0.188525
458,0.190284
459,0.194095
460,0.190284
461,0.206996
462,0.197907
463,0.197614
464,0.193509
465,0.1982
466,0.187645
467,0.194975
468,0.192923
469,0.195855
470,0.190577
471,0.209342
472,0.196441
473,0.191163
474,0.194682
475,0.200546
476,0.188231
477,0.193509
478,0.192336
479,0.195561
480,0.19087
481,0.20465
482,0.195268
483,0.197321
484,0.194389
485,0.196148
486,0.188525
487,0.197321
488,0.230158
489,0.423667
490,0.427772
491,-0.543291
492,0.420442
493,0.00381154
494,0.351835
495,-0.566454
496,1.14141
497,1.13701
498,-1.13965
499,0.0472045
500,1.11121
501,-0.471752
502,-0.883105
503,2.81233
504,-1.0083
505,-0.43305
506,0.867859
507,0.143666
508,-0.267687
509,0.0835607
510,1.14376
511,-1.17718
512,0.998037
513,0.731229
514,-0.371772
515,-0.075058
516,0.335709
517,0.326327
518,0.36796
519,0.600758
520,-0.260651
521,-0.420149
522,0.764361
523,-0.00263876
524,0.401091
525,0.898351
526,-0.0583459
527,-0.980739
528,0.955524
529,-0.0340107
530,0.183834
531,0.516317
532,0.283813
533,-0.213739
534,0.405489
535,0.774036
536,-0.543291
537,-0.0689009
538,0.77257
539,0.572318
540,-0.248923
541,0.102912
542,0.208755
543,0.252441
544,0.230158
545,0.188231
546,0.400212
547,0.0392882
548,0.1422
549,0.139268
550,0.317237
551,0.317824
552,0.0137802
553,0.288211
554,0.23485
555,0.0064503
556,0.275897
557,0.400212
558,0.101152
559,0.0744716
560,0.194389
561,0.243059
562,0.159498
563,0.174158
564,0.264462
565,0.1422
566,0.113173
567,0.306682
568,0.206116
569,0.0803356
570,0.164483
571,0.259185
572,0.179142
573,0.129006
574,0.101446
575,0.330724
576,0.172985
577,0.178263
578,0.154221
579,0.172106
580,0.17797
581,0.215499
582,0.17621
583,0.187938
584,0.21286
585,0.208755
586,0.0976341
587,0.157153
588,0.236609
589,0.20553
590,0.162137
591,0.19087
592,0.237195
593,0.149823
594,0.247164
595,0.155687
596,0.15686
597,0.169174
598,0.215499
599,0.159498
600,0.192336
601,0.160378
602,0.229572
603,0.241886
604,0.203478
605,0.150116
606,0.197027
607,0.166535
608,0.201718
609,0.213739
610,0.218431
611,0.164189
612,0.186472
613,0.217844
614,0.185006
615,0.16976
616,0.262996
617,0.171519
618,0.121676
619,0.146598
620,0.26241
621,0.227226
622,0.191163
623,0.172399
624,0.196148
625,0.19908
626,0.16331
627,0.184713
628,0.223708
629,0.231331
630,0.188818
631,0.174451
632,0.170053
633,0.209928
634,0.189111
635,0.218724
636,0.228986
637,0.173279
638,0.191163
639,0.1982
640,0.189991
641,0.195561
642,0.198493
643,0.217551
644,0.196441
645,0.200839
646,0.179729
647,0.223708
648,0.173279
649,0.209635
650,0.177676
651,0.196148
652,0.223415
653,0.210514
654,0.187645
655,0.187645
656,0.192043
657,0.18442
658,0.224881
659,0.197907
660,0.20641
661,0.198787
662,0.201718
663,0.197027
664,0.181488
665,0.192923
666,0.183247
667,0.236902
668,0.214033
669,0.172399
670,0.170053
671,0.186472
672,0.236316
673,0.226933
674,0.178849
675,0.189697
676,0.187059
677,0.201718
678,0.208169
679,0.193509
680,0.19087
681,0.195855
682,0.1551
683,0.22019
684,0.208755
685,0.185886
686,0.182954
687,0.214912
688,0.180315
689,0.193216
690,0.190284
691,0.20465
692,0.181781
693,0.190284
694,0.188818
695,0.201718
696,0.21286
697,0.182661
698,0.172692
699,0.185593
700,0.226054
701,0.20641
702,0.148943
703,0.202012
704,0.209048
705,0.209928
706,0.201718
707,0.14953
708,0.180608
709,0.192923
710,0.201718
711,0.215499
712,0.178556
713,0.163896
714,0.228692
715,0.209635
716,0.180902
717,0.1853
718,0.16243
719,0.187938
720,0.258305
721,0.193802
722,0.170933
723,0.142786
724,0.203771
725,0.27619
726,0.206703
727,0.135456
728,0.185593
729,0.181195
730,0.196148
731,0.217844
732,0.209342
733,0.189404
734,0.163603
735,0.185593
736,0.188818
737,0.230158
738,0.202305
739,0.171813
740,0.203184
741,0.202598
742,0.192923
743,0.21198
744,0.18354
745,0.195855
746,0.185886
747,0.213153
748,0.168881
749,0.169174
750,0.225467
751,0.221656
752,0.194682
753,0.197614
754,0.164483
755,0.181488
756,0.23397
757,0.21286
758,0.15598
759,0.192336
760,0.196148
761,0.195561
762,0.198787
763,0.23397
764,0.204064
765,0.157153
766,0.180022
767,0.221949
768,0.187059
769,0.195561
770,0.206116
771,0.200839
772,0.163603
773,0.197027
774,0.221656
775,0.185006
776,0.183834
777,0.202012
778,0.195268
779,0.186179
780,0.192629
781,0.212274
782,0.193802
783,0.192043
784,0.198493
785,0.18442
786,0.187645
787,0.21286
788,0.192043
789,0.177676
790,0.203771
791,0.221656
792,0.188525
793,0.191163
794,0.202305
795,0.194095
796,0.168587
797,0.208755
798,0.200546
799,0.180315
800,0.185006
801,0.223415
802,0.203184
803,0.180022
804,0.179729
805,0.219017
806,0.200546
807,0.174744
808,0.17064
809,0.217258
810,0.22019
811,0.187352
812,0.164189
813,0.203478
814,0.222535
815,0.192629
816,0.165069
817,0.190284
818,0.20553
819,0.203478
820,0.172692
821,0.181488
822,0.20641
823,0.219017
824,0.180608
825,0.173865
826,0.193802
827,0.209342
828,0.192629
829,0.193509
830,0.196441
831,0.206116
832,0.185886
833,0.187352
834,0.187352
835,0.19908
836,0.195561
837,0.191163
838,0.185006
839,0.191457
840,0.206116
841,0.197907
842,0.187352
843,0.193509
844,0.198493
845,0.199666
846,0.189991
847,0.192043
848,0.182954
849,0.204064
850,0.214619
851,0.199666
852,0.181488
853,0.197027
854,0.197614
855,0.1982
856,0.178263
857,0.19175
858,0.196441
859,0.203771
860,0.187645
861,0.193802
862,0.196441
863,0.205237
864,0.195855
865,0.198787
866,0.192629
867,0.205237
868,0.188818
869,0.183247
870,0.187645
871,0.208169
872,0.202305
873,0.197614
874,0.189991
875,0.196734
876,0.194389
877,0.20465
878,0.18354
879,0.1853
880,0.194389
881,0.210514
882,0.194975
883,0.192629
884,0.190577
885,0.198493
886,0.190577
887,0.193802
888,0.183247
889,0.193509
890,0.192923
891,0.198787
892,0.192629
893,0.200253
894,0.189991
895,0.195561
896,0.188818
897,0.196734
898,0.185006
899,0.201132
900,0.202598
901,0.202891
902,0.195561
903,0.203771
904,0.183834
905,0.190284
906,0.183834
907,0.1982
908,0.179729
909,0.20465
910,0.201718
911,0.200546
912,0.187938
913,0.203478
914,0.194975
915,0.189404
916,0.182954
917,0.196441
918,0.182368
919,0.196734
920,0.197027
921,0.198787
922,0.189991
923,0.199666
924,0.188818
925,0.189991
926,0.186179
927,0.189697
928,0.186766
929,0.197907
930,0.196734
931,0.19175
932,0.195561
933,0.205823
934,0.193509
935,0.187059
936,0.187352
937,0.191163
938,0.182368
939,0.193216
940,0.204064
941,0.204944
942,0.193802
943,0.1982
944,0.192923
945,0.192923
946,0.189111
947,0.197614
948,0.188525
949,0.198787
950,0.203184
951,0.203771
952,0.194389
953,0.204357
954,0.192336
955,0.18442
956,0.182368
957,0.192336
958,0.184713
959,0.195268
960,0.199373
961,0.202891
962,0.196148
963,0.203478
964,0.189991
965,0.187352
966,0.187645
967,0.193802
968,0.187352
969,0.195268
970,0.201718
971,0.198493
972,0.195855
973,0.199959
974,0.192629
975,0.195561
976,0.192336
977,0.197321
978,0.190284
979,0.200253
980,0.198787
981,0.198493
982,0.189404
983,0.199373
984,0.188231
985,0.189404
986,0.188525
987,0.189991
988,0.185886
989,0.194389
990,0.197321
991,0.198787
992,0.193509
993,0.204064
994,0.192629
995,0.196441
996,0.192043
997,0.199666
998,0.189404
999,0.195855
1000,0.202891
1001,0.202012
1002,0.19087
1003,0.196148
1004,0.194095
1005,0.186179
1006,0.186766
1007,0.197027
1008,0.18442
1009,0.197027
1010,0.197321
1011,0.204357
1012,0.189991
1013,0.195855
1014,0.19087
1015,0.192043
1016,0.188818
1017,0.197027
1018,0.189991
1019,0.197907
1020,0.200839
1021,0.196734
1022,0.194682
1023,0.19908
1024,0.194095
1025,0.192629
1026,0.188525
1027,0.192043
1028,0.182954
1029,0.193216
1030,0.195855
1031,0.203478
1032,0.19087
1033,0.199373
1034,0.192629
1035,0.192336
1036,0.187938
1037,0.196148
1038,0.185886
1039,0.201718
1040,0.197027
1041,0.1982
1042,0.192629
1043,0.201132
1044,0.193216
1045,0.193216
1046,0.190284
1047,0.191457
1048,0.186179
1049,0.197027
1050,0.194975
1051,0.194389
1052,0.19087
1053,0.200253
1054,0.19087
1055,0.194095
1056,0.189991
1057,0.193216
1058,0.186766
1059,0.197907
1060,0.197907
1061,0.197614
1062,0.190577
1063,0.203184
1064,0.191457
1065,0.192923
1066,0.187352
1067,0.19175
1068,0.181781
1069,0.199373
1070,0.1982
1071,0.202012
1072,0.192336
1073,0.20553
1074,0.192629
1075,0.197614
1076,0.19087
1077,0.195855
1078,0.185886
1079,0.200546
1080,0.197614
1081,0.196148
1082,0.195268
1083,0.202891
1084,0.193509
1085,0.193509
1086,0.189111
1087,0.189697
1088,0.184713
1089,0.19908
1090,0.194682
1091,0.196441
1092,0.193216
1093,0.1982
1094,0.190284
1095,0.19087
1096,0.19087
1097,0.194389
1098,0.184713
1099,0.197614
1100,0.197614
1101,0.198787
1102,0.193509
1103,0.204357
1104,0.189697
1105,0.189697
1106,0.19087
1107,0.19087
1108,0.185593
1109,0.195855
1110,0.197027
1111,0.1982
1112,0.193802
1113,0.20553
1114,0.191163
1115,0.19175
1116,0.190577
1117,0.194682
1118,0.184713
1119,0.198787
1120,0.197027
1121,0.198787
1122,0.191163
1123,0.202598
1124,0.187352
1125,0.192923
1126,0.187645
1127,0.19175
1128,0.183834
1129,0.200253
1130,0.196148
1131,0.192629
1132,0.19087
1133,0.202305
1134,0.189697
1135,0.192336
1136,0.193802
1137,0.194095
1138,0.187938
1139,0.198493
1140,0.197907
1141,0.193216
1142,0.192336
1143,0.198493
1144,0.189111
1145,0.194389
1146,0.189111
1147,0.19175
1148,0.187645
1149,0.198493
1150,0.195561
1151,0.195855
1152,0.19087
1153,0.194095
1154,0.187059
1155,0.193802
1156,0.193216
1157,0.193802
1158,0.190577
1159,0.206116
1160,0.1982
1161,0.1982
1162,0.194095
1163,0.205823
1164,0.187352
1165,0.190577
1166,0.192043
1167,0.195268
1168,0.187645
1169,0.202012
1170,0.195561
1171,0.195561
1172,0.19175
1173,0.193509
1174,0.187645
1175,0.19175
1176,0.19175
1177,0.195268
1178,0.189111
1179,0.203184
1180,0.197321
1181,0.197614
1182,0.192923
1183,0.202598
1184,0.188525
1185,0.193509
1186,0.192923
1187,0.193509
1188,0.189991
1189,0.204944
1190,0.196734
1191,0.193802
1192,0.193802
1193,0.200253
1194,0.188818
1195,0.194389
1196,0.191457
1197,0.189404
1198,0.191163
1199,0.20553
1200,0.196148
1201,0.194682
1202,0.194975
1203,0.199666
1204,0.189697
1205,0.193802
1206,0.193509
1207,0.194389
1208,0.191163
1209,0.205237
1210,0.196148
1211,0.194975
1212,0.194975
1213,0.198787
1214,0.187645
1215,0.189991
1216,0.192043
1217,0.192336
1218,0.190577
1219,0.204357
1220,0.195561
1221,0.1982
1222,0.194682
1223,0.203478
1224,0.188231
1225,0.191457
1226,0.191163
1227,0.192923
1228,0.189697
1229,0.204357
1230,0.197321
1231,0.1982
1232,0.196148
1233,0.20465
1234,0.190577
1235,0.193802
1236,0.191163
1237,0.195855
1238,0.191163
1239,0.201132
1240,0.196441
1241,0.196148
1242,0.193509
1243,0.198787
1244,0.187059
1245,0.189404
1246,0.190577
1247,0.194682
1248,0.189697
1249,0.200839
1250,0.197614
1251,0.195561
1252,0.194389
1253,0.197027
1254,0.187352
1255,0.192923
1256,0.19087
1257,0.197907
1258,0.192923
1259,0.20553
1260,0.199959
1261,0.196734
1262,0.195855
1263,0.198787
1264,0.189404
1265,0.193216
1266,0.191163
1267,0.192629
1268,0.191457
1269,0.20465
1270,0.197027
1271,0.195561
1272,0.194682
1273,0.198787
1274,0.185593
1275,0.191457
1276,0.189991
1277,0.190284
1278,0.19175
1279,0.210221
1280,0.197907
1281,0.201425
1282,0.197027
1283,0.197614
1284,0.185006
1285,0.194095
1286,0.188525
1287,0.192923
1288,0.19087
1289,0.206116
1290,0.197027
1291,0.200253
1292,0.195855
1293,0.202012
1294,0.187059
1295,0.194389
1296,0.189111
1297,0.188525
1298,0.192336
1299,0.206703
1300,0.196734
1301,0.196441
1302,0.195855
1303,0.199373
1304,0.185593
1305,0.193509
1306,0.188525
1307,0.192923
1308,0.193802
1309,0.20465
1310,0.197321
1311,0.201132
1312,0.195561
1313,0.197321
1314,0.18442
1315,0.193216
1316,0.188231
1317,0.192629
1318,0.192336
1319,0.208755
1320,0.196734
1321,0.199959
1322,0.196734
1323,0.198787
1324,0.186472
1325,0.189991
1326,0.190577
1327,0.188525
1328,0.194682
1329,0.205823
1330,0.197321
1331,0.192923
1332,0.195855
1333,0.194682
1334,0.1853
1335,0.195855
1336,0.188525
1337,0.194682
1338,0.19175
1339,0.204944
1340,0.195561
1341,0.199373
1342,0.195268
1343,0.196734
1344,0.1853
1345,0.196148
1346,0.189111
1347,0.190284
1348,0.192336
1349,0.203771
1350,0.195855
1351,0.200253
1352,0.194975
1353,0.195855
1354,0.187352
1355,0.192629
1356,0.19087
1357,0.191457
1358,0.190577
1359,0.206116
1360,0.194975
1361,0.197027
1362,0.194389
1363,0.196734
1364,0.186472
1365,0.191457
1366,0.191457
1367,0.189697
1368,0.190284
1369,0.201718
1370,0.195855
1371,0.202598
1372,0.195268
1373,0.198493
1374,0.188231
1375,0.1982
1376,0.19087
1377,0.193216
1378,0.190577
1379,0.201718
1380,0.195561
1381,0.197907
1382,0.196148
1383,0.197907
1384,0.187938
1385,0.195268
1386,0.19175
1387,0.193509
1388,0.190577
1389,0.202891
1390,0.194389
1391,0.19908
1392,0.194095
1393,0.197614
1394,0.187938
1395,0.198787
1396,0.190284
1397,0.193509
1398,0.190284
1399,0.206703
1400,0.194095
